name     tbegin       tend     mu_L     mu_R     se_L     se_R  np_L  np_R    tstat       pval signif
OHI2 2006-09-23 2006-10-16  +0.6722  +0.2963  +0.0232  +0.0180   255   456 +12.8105  1.432e-37     1
OHI2 2011-11-23 2012-01-21  +0.4682  +0.4166  +0.0238  +0.0323   214   146  +1.2854  1.986e-01     0
OHI2 2012-06-26 2012-08-09  +0.4166  +0.3510  +0.0323  +0.0197   146   349  +1.7311  8.344e-02     0
OHI2 2013-08-13 2013-08-23  +0.3510  +0.1644  +0.0197  +0.0082   349  2034  +8.7262  2.634e-18     1
OHI2 2019-06-27 2019-09-11  +0.1644  +0.2402  +0.0082  +0.0213  2034   311  -3.3256  8.822e-04     1
OHI2 2020-07-26 2020-09-06  +0.2402  +0.0362  +0.0213  +0.0146   311   632  +7.9121  2.532e-15     1
OHI2 2023-06-14 2023-07-08  -0.1670       NA  +0.0228       NA   276    NA       NA         NA    NA
OHI3 2004-08-23 2004-08-28  -0.2744  -0.1733  +0.0208  +0.0259   310   212  -3.0487  2.298e-03     1
OHI3 2005-11-03 2005-11-04  +0.2032  +0.1270  +0.0280  +0.0238   154   232  +2.0706  3.840e-02     0
OHI3 2006-10-07 2006-10-09  +0.1270  -0.2324  +0.0238  +0.0256   232   222 +10.2652  1.012e-24     1
OHI3 2007-06-21 2007-07-16  -0.2324  -0.3177  +0.0256  +0.0364   222   124  +1.9155  5.543e-02     0
OHI3 2008-03-06 2008-06-21  -0.3177  -0.2904  +0.0364  +0.0195   124   347  -0.6618  5.081e-01     0
OHI3 2009-07-25 2009-08-23  -0.2904  -0.3504  +0.0195  +0.0328   347   122  +1.5730  1.157e-01     0
OHI3 2013-08-13 2013-08-26  +0.1994  +0.1232  +0.0115  +0.0123  1037   899  +4.5230  6.096e-06     1
OHI3 2016-05-03 2016-08-26  +0.1232  +0.1902  +0.0123  +0.0116   899  1003  -3.9547  7.663e-05     1
OHI3 2019-06-27 2019-07-05  +0.1902  +0.2472  +0.0116  +0.0289  1003   142  -1.8296  6.731e-02     0
OHI3 2019-12-07 2019-12-11  +0.2472  +0.2144  +0.0289  +0.0254   142   224  +0.8543  3.930e-01     0
OHI3 2020-07-26 2020-09-05  +0.2144  +0.0150  +0.0254  +0.0168   224   467  +6.5469  5.873e-11     1
OHIG 2001-10-05 2002-02-19  +0.6196       NA  +0.0290       NA   275    NA       NA         NA    NA
ONSA 1994-01-06 1994-05-13       NA  +0.6415       NA  +0.0214    NA   498       NA         NA    NA
ONSA 1995-11-22 1996-01-31  +0.6415  +0.6746  +0.0214  +0.0187   498   603  -1.1673  2.431e-01     0
ONSA 1997-11-15 1998-02-27  +0.6746  +0.7828  +0.0187  +0.0330   603   236  -2.8496  4.377e-03     1
ONSA 1998-11-07 1999-01-30  +0.7828  +0.2443  +0.0330  +0.0187   236   616 +14.1907  1.046e-45     1
ONSA 2002-01-31 2002-07-21  +0.4327  +0.3432  +0.0218  +0.0110   399  1647  +3.6709  2.417e-04     1
ONSA 2011-11-26 2011-12-11  +0.5235  +0.4786  +0.0112  +0.0096  1667  2134  +3.0448  2.328e-03     1
ONSA 2022-01-28 2022-05-06  +0.5982  +0.6446  +0.0119  +0.0161  1414   839  -2.3136  2.069e-02     1
ONSA 2024-09-15 2024-09-16  +0.6446  +0.6803  +0.0161  +0.0208   839   463  -1.3557  1.752e-01     0
OPMT 2016-11-27 2017-03-28  +0.1504  +0.3671  +0.0167  +0.0187  1007   852  -8.6319  6.035e-18     1
OPMT 2025-08-20 2025-11-29  +1.0740       NA  +0.0488       NA   149    NA       NA         NA    NA
OS0G 1998-10-24 1999-02-02       NA  +0.2501       NA  +0.0182    NA   628       NA         NA    NA
OS0G 2001-12-06 2001-12-08  +0.3994  +0.1930  +0.0265  +0.0225   315   388  +5.9399  2.852e-09     1
OS0G 2003-02-09 2003-08-18  +0.1930       NA  +0.0225       NA   388    NA       NA         NA    NA
OSN1 2000-06-15 2000-10-22  +0.5091  +0.1958  +0.0268  +0.0280   266   215  +8.0741  6.797e-16     1
OSN1 2001-06-06 2001-12-27  +0.1958  +0.1654  +0.0280  +0.0222   215   406  +0.8506  3.950e-01     0
OSN1 2003-02-20 2003-02-25  +0.1654  +0.3920  +0.0222  +0.0456   406   234  -4.4654  7.991e-06     1
OSN1 2004-04-29 2004-09-22  -0.0320  -0.0092  +0.0315  +0.0269   121   263  -0.5510  5.816e-01     0
OSN1 2005-06-18 2005-10-08  -0.0092  +0.0613  +0.0269  +0.0133   263  1314  -2.3486  1.884e-02     1
OUS2 2003-02-25 2003-02-27  +0.3997  +0.7258  +0.0255  +0.0524   626   141  -5.5945  2.213e-08     1
OUS2 2003-07-26 2003-07-28  +0.7258  +0.4995  +0.0524  +0.0214   141   915  +3.9961  6.441e-05     1
OUS2 2006-05-07 2006-05-09  +0.4995  +0.7112  +0.0214  +0.0254   915   659  -6.3656  1.945e-10     1
OUS2 2008-05-18 2008-05-20  +0.7112  +0.5969  +0.0254  +0.0187   659  1161  +3.6189  2.959e-04     1
OUS2 2011-12-09 2011-12-14  +0.5969  +0.6123  +0.0187  +0.0331  1161   397  -0.4047  6.857e-01     0
OUS2 2013-01-26 2013-02-02  +0.6123  +0.4930  +0.0331  +0.0369   397   276  +2.4072  1.607e-02     1
OUS2 2013-11-13 2013-11-14  +0.4930  +0.7767  +0.0369  +0.0361   276   305  -5.4939  3.931e-08     1
OUS2 2017-10-19 2017-10-20  +0.7767  +0.8956  +0.0361  +0.0342   305   357  -2.3896  1.687e-02     1
OUS2 2018-10-18 2018-10-23  +0.8956  +1.0304  +0.0342  +0.0655   357   141  -1.8265  6.777e-02     0
OUS2 2019-03-20 2019-03-25  +1.0304  +0.8613  +0.0655  +0.0248   141   674  +2.4165  1.567e-02     1
OUS2 2024-07-15 2024-10-01  +0.5266  +0.3631  +0.0188  +0.0308  1170   450  +4.5332  5.811e-06     1
PADO 2014-09-05 2014-09-06  +0.3053  +0.5462  +0.0419  +0.0319   242   437  -4.5738  4.790e-06     1
PADO 2015-12-07 2016-01-29  +0.5462  +0.2774  +0.0319  +0.0510   437   120  +4.4705  7.803e-06     1
PADO 2016-05-30 2016-09-21  +0.2774  +0.7563  +0.0510  +0.0366   120   245  -7.6293  2.360e-14     1
PADO 2018-08-16 2018-08-31  +0.5111  +0.8663  +0.0392  +0.0297   234   480  -7.2242  5.041e-13     1
PADO 2020-01-08 2020-04-17  +0.8663  +1.1469  +0.0297  +0.0523   480   238  -4.6684  3.036e-06     1
PADO 2023-01-25 2023-02-23  +0.6178  +0.6955  +0.0238  +0.0231   713   773  -2.3415  1.921e-02     1
PALM 1998-01-20 1998-10-19       NA  +0.1474       NA  +0.0167    NA   413       NA         NA    NA
PALM 2000-03-18 2000-07-31  +0.1474  +0.0449  +0.0167  +0.0288   413   129  +3.0766  2.094e-03     1
PALM 2001-06-28 2001-06-28  +0.2823  +0.3894  +0.0260  +0.0176   181   361  -3.4112  6.468e-04     1
PALM 2002-07-23 2002-07-31  +0.3894  +0.4646  +0.0176  +0.0157   361   452  -3.1835  1.455e-03     1
PALM 2003-11-01 2003-11-05  +0.4646  +0.2873  +0.0157  +0.0151   452   505  +8.1225  4.568e-16     1
PALM 2008-10-02 2008-10-05  +0.5262  +0.3388  +0.0246  +0.0159   175   437  +6.3879  1.681e-10     1
PALM 2011-12-21 2012-02-01  +0.1396  +0.2872  +0.0127  +0.0251   707   188  -5.2530  1.496e-07     1
PALM 2023-07-17 2023-11-09  +0.3079  +0.1271  +0.0241  +0.0196   202   268  +5.8236  5.758e-09     1
PALV 2009-12-13 2009-12-26       NA  +0.1258       NA  +0.0141    NA   542       NA         NA    NA
PALV 2011-07-05 2011-08-10  +0.1258  +0.1301  +0.0141  +0.0272   542   128  -0.1391  8.893e-01     0
PALV 2011-12-21 2012-02-01  +0.1301  +0.2904  +0.0272  +0.0245   128   188  -4.3735  1.223e-05     1
PALV 2017-01-13 2017-03-15  +0.2451  +0.3396  +0.0182  +0.0245   309   179  -3.0990  1.942e-03     1
PARC 1999-03-22 1999-07-29       NA  +0.8946       NA  +0.0273    NA   364       NA         NA    NA
PARC 2000-08-19 2000-08-23  +0.8946  +1.0349  +0.0273  +0.0347   364   233  -3.1792  1.477e-03     1
PARC 2001-05-05 2001-06-14  +1.0349  +1.2647  +0.0347  +0.0216   233   573  -5.6284  1.819e-08     1
PARC 2004-02-05 2004-08-21  +1.2647  +0.9173  +0.0216  +0.0448   573   138  +6.9910  2.729e-12     1
PARC 2005-03-23 2005-07-24  +0.9173  +1.2331  +0.0448  +0.0368   138   195  -5.4501  5.034e-08     1
PARC 2006-08-02 2006-10-12  +1.2331  +1.0666  +0.0368  +0.0338   195   252  +3.3341  8.556e-04     1
PARC 2007-06-27 2007-08-30  +1.0666  +0.9929  +0.0338  +0.0213   252   603  +1.8465  6.482e-02     0
PARC 2009-05-25 2009-06-14  +0.9929  +0.8560  +0.0213  +0.0103   603  2550  +5.7939  6.877e-09     1
PARK 2009-09-16 2009-09-17  +0.7195  +0.6218  +0.0200  +0.0138  1077  2437  +4.0215  5.783e-05     1
PARK 2017-12-16 2017-12-17  +0.3268  +0.5827  +0.0470  +0.0166   165  1598  -5.1311  2.880e-07     1
PARK 2022-08-08 2022-08-21  +0.5827  +0.6989  +0.0166  +0.0325  1598   429  -3.1868  1.438e-03     1
PARK 2023-11-24 2023-12-14  +0.6989  +0.5762  +0.0325  +0.0251   429   699  +2.9913  2.778e-03     1
PBRI 2011-04-11 2011-05-28       NA  -0.6292       NA  +0.0378    NA  1105       NA         NA    NA
PBRI 2014-08-27 2014-10-20  -0.6292  -0.9655  +0.0378  +0.0518  1105   591  +5.2416  1.592e-07     1
PBRI 2016-12-03 2017-02-23  -0.9655  -0.6279  +0.0518  +0.0743   591   293  -3.7264  1.942e-04     1
PBRI 2018-04-06 2018-05-12  -0.6279  -0.1890  +0.0743  +0.0748   293   286  -4.1637  3.131e-05     1
PDEL 2009-04-11 2009-04-13  -0.0947  +0.0911  +0.0385  +0.0151   410  2818  -4.4882  7.184e-06     1
PDEL 2017-07-19 2017-08-22  +0.0911  +0.2189  +0.0151  +0.0218  2818  1364  -4.8121  1.493e-06     1
PENC 1997-01-03 1997-01-25  +0.6349  +0.7157  +0.0369  +0.0157   231   948  -2.0140  4.400e-02     0
PENC 2000-05-16 2000-05-18  +0.3606  +0.4455  +0.0294  +0.0202   182   578  -2.3813  1.725e-02     1
PENC 2008-05-10 2008-05-12  +0.3902  +0.4609  +0.0267  +0.0367   273   208  -1.5571  1.194e-01     0
PENC 2009-01-13 2009-01-13  +0.4609  +0.2897  +0.0367  +0.0206   208   483  +4.0669  4.764e-05     1
PENC 2010-05-30 2010-10-07  +0.2897  +0.2244  +0.0206  +0.0163   483   810  +2.4847  1.297e-02     1
PENC 2016-04-18 2016-04-19  +0.0941  +0.2213  +0.0189  +0.0183   550   678  -4.8404  1.295e-06     1
PENC 2020-07-10 2020-10-11  +0.2607  +0.1501  +0.0187  +0.0150   583   918  +4.6145  3.940e-06     1
PENC 2023-08-04 2023-12-13  +0.1501  +2.7387  +0.0150  +0.0174   918   719 -112.8198  0.000e+00     1
PERT 1996-12-19 1996-12-19  +0.4623  +0.9928  +0.0278  +0.0414   468   220 -10.6376  1.992e-26     1
PERT 1998-06-05 1998-11-16  +0.6393  +0.9280  +0.0420  +0.0404   225   225  -4.9504  7.405e-07     1
PERT 2000-07-01 2000-12-17  +0.4790  +0.4094  +0.0407  +0.0317   228   373  +1.3493  1.772e-01     0
PERT 2002-06-02 2002-06-16  +0.4094  +0.6310  +0.0317  +0.0387   373   243  -4.4326  9.311e-06     1
PERT 2006-11-21 2007-03-12  +0.6512  +0.9492  +0.0273  +0.0362   468   257  -6.5648  5.210e-11     1
PERT 2007-12-06 2007-12-12  +0.9492  +1.1646  +0.0362  +0.0528   257   156  -3.3634  7.700e-04     1
PERT 2008-05-28 2008-06-02  +1.1646  +0.8836  +0.0528  +0.0412   156   192  +4.1954  2.724e-05     1
PERT 2008-12-17 2009-03-29  +0.8836  +0.9413  +0.0412  +0.0193   192   965  -1.2686  2.046e-01     0
PERT 2015-04-06 2015-04-10  +0.4217  +0.5073  +0.0210  +0.0178   856  1146  -3.1089  1.878e-03     1
PETP 1999-07-12 2000-01-05       NA  +0.3255       NA  +0.0247    NA   132       NA         NA    NA
PETP 2000-05-19 2000-05-24  +0.3255  +0.3083  +0.0247  +0.0148   132   517  +0.5994  5.489e-01     0
PETP 2002-02-09 2002-02-16  +0.3083  +0.4213  +0.0148  +0.0145   517   584  -5.4629  4.684e-08     1
PETP 2005-01-27 2005-02-01  +0.4924  +0.5827  +0.0215  +0.0131   285   636  -3.5887  3.323e-04     1
PETP 2007-01-21 2007-03-24  +0.5827  +0.4734  +0.0131  +0.0220   636   278  +4.2729  1.930e-05     1
PETP 2008-01-16 2008-06-05  +0.4734  +0.1502  +0.0220  +0.0280   278   187  +9.0823  1.063e-19     1
PETP 2008-12-27 2009-06-04  +0.1502  +0.4132  +0.0280  +0.0351   187   153  -5.8551  4.768e-09     1
PETP 2009-12-13 2010-01-06  +0.4132  +0.3550  +0.0351  +0.0256   153   148  +1.3375  1.811e-01     0
PFA2 2014-01-02 2014-02-05       NA  -0.5184       NA  +0.0386    NA   195       NA         NA    NA
PFA2 2014-09-06 2014-09-18  -0.5184  -0.4165  +0.0386  +0.0193   195   720  -2.3614  1.821e-02     1
PFA2 2016-11-23 2017-02-18  -0.4165  -0.3330  +0.0193  +0.0241   720   429  -2.7019  6.894e-03     1
PFA2 2018-05-27 2018-05-27  -0.3330  +0.0060  +0.0241  +0.0408   429   215  -7.1577  8.205e-13     1
PFA2 2019-01-05 2019-06-17  +0.0060  -0.2336  +0.0408  +0.0449   215   178  +3.9531  7.714e-05     1
PFA2 2019-12-26 2020-05-09  -0.2336  -0.0824  +0.0449  +0.0400   178   224  -2.5166  1.185e-02     1
PIE1 1994-01-06 1994-05-04       NA  +0.4825       NA  +0.0489    NA   152       NA         NA    NA
PIE1 1994-10-14 1995-02-16  +0.4825  -0.1709  +0.0489  +0.0155   152   630 +12.7400  3.543e-37     1
PIE1 1997-01-01 1997-01-05  -0.1709  +0.0321  +0.0155  +0.0171   630   424  -8.7941  1.442e-18     1
PIE1 1998-03-26 1998-04-02  +0.0321  +0.0449  +0.0171  +0.0184   424   488  -0.5137  6.075e-01     0
PIE1 1999-09-15 2000-03-05  +0.0449  +0.1807  +0.0184  +0.0249   488   280  -4.3879  1.145e-05     1
PIE1 2001-01-16 2001-04-10  +0.1807  +0.1803  +0.0249  +0.0362   280   200  +0.0092  9.927e-01     0
PIE1 2001-11-16 2002-04-28  +0.1803  +0.1639  +0.0362  +0.0402   200   184  +0.3040  7.612e-01     0
PIE1 2002-11-08 2002-11-11  +0.1639  -0.0057  +0.0402  +0.0121   184   851  +4.0363  5.430e-05     1
PIE1 2013-02-03 2013-05-22  -0.1252  -0.0880  +0.0076  +0.0157  2431   557  -2.1291  3.325e-02     0
PIMO 1999-03-23 2000-01-31       NA  -0.2480       NA  +0.1161    NA   129       NA         NA    NA
PIMO 2000-12-27 2002-05-16  -0.2480  +0.1972  +0.1161  +0.0453   129   899  -3.5726  3.534e-04     1
PIMO 2006-01-21 2006-02-04  +0.1972  +0.1771  +0.0453  +0.0271   899  2472  +0.3816  7.027e-01     0
PIMO 2023-06-30 2023-09-17  +0.4801  +0.5547  +0.0502  +0.0985   759   204  -0.6749  4.997e-01     0
PIMO 2024-12-28 2025-04-23  +1.2185  +0.8409  +0.0856  +0.0871   241   230  +3.0918  1.989e-03     1
POHN 2019-03-30 2019-05-13  -0.2908  -0.7606  +0.0735  +0.0522   297   531  +5.2087  1.901e-07     1
POL2 1997-08-06 1997-10-30  +0.6799  +0.6027  +0.0283  +0.0365   578   237  +1.6727  9.439e-02     0
POL2 1999-12-16 2000-05-06  +0.5946  +1.8398  +0.0334  +0.0933   315   128 -12.5717  3.021e-36     1
POL2 2000-09-20 2000-10-30  +1.8398  +0.3732  +0.0933  +0.0388   128   170 +14.5171  9.441e-48     1
POL2 2001-04-28 2001-10-31  +0.3732  +0.8037  +0.0388  +0.0600   170   199  -6.0263  1.677e-09     1
POL2 2002-09-20 2002-10-12  +0.8037  +0.8357  +0.0600  +0.0182   199  1161  -0.5102  6.099e-01     0
POL2 2012-05-30 2012-08-16  +0.7725  +0.5859  +0.0175  +0.0337  1252   380  +4.9083  9.187e-07     1
POL2 2013-09-22 2013-10-09  +0.5859  +0.6739  +0.0337  +0.0365   380   241  -1.7682  7.703e-02     0
POL2 2014-06-16 2014-07-08  +0.6739  +0.5978  +0.0365  +0.0344   241   314  +1.5164  1.294e-01     0
POL2 2015-05-25 2015-08-02  +0.5978  +0.4694  +0.0344  +0.0259   314   671  +2.9847  2.839e-03     1
POL2 2021-09-05 2021-12-23  +0.7135  +0.9763  +0.0180  +0.0168  1284  1433 -10.6898  1.136e-26     1
POLV 2005-01-01 2005-01-01  +0.3185  +0.3051  +0.0141  +0.0329  1172   143  +0.3742  7.082e-01     0
POLV 2005-11-06 2005-11-08  +0.7375  +0.2272  +0.0533  +0.0202   155   469  +8.9554  3.385e-19     1
POLV 2012-11-11 2012-11-29  +0.2544  +0.1230  +0.0128  +0.0119  1360  1485  +7.5236  5.330e-14     1
POLV 2017-03-07 2017-03-15  +0.1230  +0.0311  +0.0119  +0.0227  1485   441  +3.5858  3.361e-04     1
POLV 2018-10-31 2018-11-01  +0.5220  +0.1993  +0.0627  +0.0280   120   208  +4.6954  2.661e-06     1
POLV 2019-05-31 2019-07-06  +0.1993  +0.4194  +0.0280  +0.0339   208   208  -5.0016  5.685e-07     1
POLV 2020-06-11 2020-11-14  +0.0815  +0.1987  +0.0383  +0.0131   122  1223  -2.8956  3.784e-03     1
POTS 1996-04-20 1996-04-22  +1.1259  +1.0623  +0.0293  +0.0136   142  1002  +1.9686  4.900e-02     0
POTS 1999-04-03 1999-08-23  +1.0623  +0.5990  +0.0136  +0.0133  1002  1025 +24.3407 7.268e-131     1
POTS 2002-08-15 2002-08-29  +0.5990  +0.5608  +0.0133  +0.0119  1025  1245  +2.1374  3.257e-02     0
POTS 2007-12-14 2008-05-13  +0.5822  +0.6348  +0.0210  +0.0224   429   387  -1.7121  8.687e-02     0
POTS 2009-06-30 2009-07-04  +0.6348  +0.3099  +0.0224  +0.0195   387   488 +10.9539  6.364e-28     1
POTS 2011-01-17 2011-03-27  +0.3099  +0.3468  +0.0195  +0.0133   488  1031  -1.5672  1.171e-01     0
POTS 2016-01-02 2016-03-06  +0.5199  +0.5967  +0.0204  +0.0190   436   555  -2.7523  5.917e-03     1
POTS 2017-10-17 2018-01-23  +0.5967  +0.8247  +0.0190  +0.0169   555   660  -8.9508  3.528e-19     1
POTS 2024-06-22 2024-08-30  +0.7024  +0.7286  +0.0135  +0.0201   948   475  -1.0812  2.796e-01     0
POVE 2008-07-02 2008-10-18       NA  -0.7729       NA  +0.0767    NA   221       NA         NA    NA
POVE 2010-05-10 2010-10-18  -0.3671  -0.0809  +0.0862  +0.0781   173   214  -2.4608  1.386e-02     1
POVE 2011-06-16 2011-08-12  -0.0809  +0.1317  +0.0781  +0.0602   214   353  -2.1562  3.107e-02     0
POVE 2012-08-22 2012-08-27  +0.1317  -0.1175  +0.0602  +0.0486   353   546  +3.2204  1.280e-03     1
POVE 2014-06-14 2014-08-22  -0.1175  -0.0799  +0.0486  +0.0763   546   227  -0.4155  6.778e-01     0
POVE 2016-07-24 2016-08-03  +0.7417  +0.3712  +0.0555  +0.0977   419   144  +3.2965  9.789e-04     1
POVE 2020-07-26 2020-09-16  -0.1628  -0.5960  +0.0349  +0.0790  1058   213  +5.0161  5.274e-07     1
POVE 2021-08-06 2021-08-31  -0.5960  -0.7536  +0.0790  +0.0347   213  1065  +1.8267  6.774e-02     0
POVE 2024-09-01 2024-09-28  -0.7536  -0.6056  +0.0347  +0.0607  1065   351  -2.1173  3.424e-02     0
POVE 2025-10-15 2025-12-30  -0.6056       NA  +0.0607       NA   351    NA       NA         NA    NA
PRDS 2018-04-09 2018-05-02  +0.0495  -0.0579  +0.0162  +0.0317   420   202  +3.0190  2.536e-03     1
PRDS 2018-12-11 2019-03-26  -0.0579  +0.0323  +0.0317  +0.0147   202   637  -2.5824  9.812e-03     1
PRDS 2021-01-05 2021-02-27  +0.0323  +0.1116  +0.0147  +0.0162   637   465  -3.6141  3.014e-04     1
PRDS 2022-06-19 2023-05-04  +0.1116  -0.2851  +0.0162  +0.0505   465   125  +7.4831  7.260e-14     1
PRDS 2024-01-28 2025-12-30  +0.1372       NA  +0.0286       NA   135    NA       NA         NA    NA
PRE1 2000-06-20 2000-09-14  +0.3080  +0.1683  +0.0477  +0.0676   290   194  +1.6881  9.140e-02     0
PRE1 2001-04-10 2001-09-04  +0.1683  +0.1616  +0.0676  +0.0249   194   718  +0.0928  9.260e-01     0
PRE1 2003-09-28 2003-11-29  +0.1616  -0.8287  +0.0249  +0.0859   718   144 +11.0685  1.783e-28     1
PRE1 2005-03-26 2005-04-05  +0.3791  +0.8580  +0.0372  +0.0417   325   168  -8.5709  1.027e-17     1
PRE1 2007-06-05 2007-09-03  +0.4733  +0.3398  +0.0298  +0.0352   606   370  +2.8935  3.810e-03     1
PRE1 2008-09-11 2008-10-07  +0.3398  +0.2966  +0.0352  +0.0551   370   237  +0.6605  5.089e-01     0
PRE1 2009-06-10 2009-06-18  +0.2966  +0.0142  +0.0551  +0.0280   237   528  +4.5675  4.937e-06     1
PTAG 2011-06-25 2011-06-28  -0.1562  +0.0743  +0.0987  +0.0431   150   780  -2.1392  3.242e-02     0
PTAG 2018-06-19 2018-07-04  -0.0101  +0.4912  +0.0589  +0.0596   428   396  -5.9806  2.224e-09     1
PTAG 2023-04-14 2023-09-30  +0.3263  +0.4100  +0.1138  +0.0482   120   637  -0.6772  4.983e-01     0
PTBB 2014-06-29 2014-10-03  -0.0515  +0.1078  +0.0298  +0.0161   178   748  -4.7115  2.459e-06     1
PTBB 2022-04-13 2022-04-14  +0.3533  +0.3116  +0.0133  +0.0123  1072  1319  +2.2963  2.166e-02     1
PTVL 2017-02-14 2017-07-17       NA  -0.5508       NA  +0.0566    NA   521       NA         NA    NA
PTVL 2020-02-03 2020-02-14  -0.5508  -1.1543  +0.0566  +0.0900   521   188  +5.6773  1.368e-08     1
PTVL 2023-03-27 2023-08-04  -0.0938  -0.5865  +0.0864  +0.0441   254   840  +5.0792  3.791e-07     1
PVEP 1998-01-14 1998-04-22       NA  -0.3245       NA  +0.0532    NA   237       NA         NA    NA
PVEP 1998-12-26 1999-01-14  -0.3245  +0.1481  +0.0532  +0.0622   237   148  -5.7727  7.802e-09     1
PVEP 1999-06-13 1999-06-30  +0.1481  -0.1716  +0.0622  +0.0517   148   231  +3.9533  7.707e-05     1
PVEP 2000-03-12 2000-08-05  -0.1716       NA  +0.0517       NA   231    NA       NA         NA    NA
QAQ1 2001-10-16 2001-12-24       NA  +0.2306       NA  +0.0133    NA   656       NA         NA    NA
QAQ1 2004-01-26 2004-01-28  +0.2306  -0.0092  +0.0133  +0.0090   656  1420 +14.9093  2.866e-50     1
QAQ1 2008-04-14 2008-04-22  -0.0092  -0.1106  +0.0090  +0.0233  1420   262  +4.0523  5.071e-05     1
QAQ1 2009-01-21 2009-02-14  -0.1106  -0.0346  +0.0233  +0.0204   262   310  -2.4520  1.421e-02     1
QAQ1 2009-12-30 2010-01-11  -0.0346  -0.1568  +0.0204  +0.0257   310   122  +3.7290  1.922e-04     1
QAQ1 2010-05-16 2010-05-19  -0.1568  -0.0405  +0.0257  +0.0233   122   255  -3.3535  7.981e-04     1
QAQ1 2012-03-25 2012-05-05  -0.2110  -0.1564  +0.0166  +0.0106   390  1026  -2.7719  5.573e-03     1
QAQ1 2015-05-14 2015-06-16  -0.1564  -0.1287  +0.0106  +0.0263  1026   201  -0.9771  3.285e-01     0
QAQ1 2016-01-18 2016-01-23  -0.1287  -0.0410  +0.0263  +0.0249   201   173  -2.4214  1.546e-02     1
QAQ1 2016-07-24 2016-08-28  -0.0410  -0.0564  +0.0249  +0.0269   173   151  +0.4199  6.746e-01     0
QAQ1 2018-12-12 2019-01-07  +0.1720  +0.1429  +0.0136  +0.0117   639   864  +1.6255  1.041e-01     0
QAQ1 2021-10-01 2021-10-23  +0.1429  +0.0800  +0.0117  +0.0100   864  1148  +4.1063  4.021e-05     1
QAQ1 2025-01-11 2025-03-08  +0.0800  +0.1459  +0.0100  +0.0217  1148   285  -2.7625  5.736e-03     1
QUI2 2006-11-10 2007-03-05  -0.3398  -0.4399  +0.0392  +0.0261   380   844  +2.1233  3.373e-02     0
QUI2 2009-07-11 2009-08-01  -0.4399       NA  +0.0261       NA   844    NA       NA         NA    NA
QUIN 1998-04-12 1998-12-12  -0.9232  -1.1513  +0.0412  +0.0480   166   152  +3.6027  3.149e-04     1
QUIN 2000-02-11 2001-02-04  -1.1513  -0.9020  +0.0480  +0.0534   152   177  -3.4706  5.194e-04     1
QUIN 2001-11-13 2002-04-25  -0.9020  -0.5513  +0.0534  +0.0192   177   875  -6.1772  6.525e-10     1
QUIN 2004-12-31 2005-01-14  -0.5513  -0.5364  +0.0192  +0.0223   875   633  -0.5057  6.131e-01     0
QUIN 2007-01-11 2007-02-07  -0.5364  -0.5493  +0.0223  +0.0322   633   312  +0.3298  7.416e-01     0
QUIN 2008-01-14 2008-02-15  -0.5493  -0.5867  +0.0322  +0.0193   312   875  +0.9958  3.193e-01     0
QUIN 2011-07-22 2011-09-30  -0.1100  -0.0603  +0.0410  +0.0325   179   219  -0.9495  3.424e-01     0
QUIN 2012-11-17 2013-01-24  -0.5517  -0.1751  +0.0515  +0.0158   185  1255  -6.9918  2.714e-12     1
RABT 2000-05-18 2000-06-01       NA  +0.4672       NA  +0.0290    NA   810       NA         NA    NA
RABT 2003-10-14 2004-02-11  +1.0437  +0.7171  +0.0560  +0.0670   238   135  +3.7411  1.832e-04     1
RABT 2005-04-26 2005-10-24  +0.5007  +0.5406  +0.0549  +0.0258   154   921  -0.6582  5.104e-01     0
RABT 2008-06-22 2008-09-14  +0.5406  +0.7479  +0.0258  +0.0635   921   141  -3.0254  2.483e-03     1
