name __tbegin__ ___tend___ _____mean____ ______se_____ _np_
AREQ 2020-09-10 2021-04-22    2.19158098    0.07217059  222
AREQ 2021-04-23 2021-11-08    0.65798200    0.05959144  199
AREQ 2021-11-09 2022-04-20    2.45663008    0.08929931  159
AREQ 2022-04-21 2025-12-30    0.93623189    0.02625975 1255
AREV 2011-11-08 2012-05-01    0.90501826    0.09513550  139
AREV 2012-05-02 2013-04-25    1.54624888    0.05269016  312
AREV 2013-04-26 2013-12-22    1.16838652    0.08122671  137
AREV 2013-12-23 2014-04-20    3.47216355    0.16867254   42
AREV 2014-04-21 2014-05-20    2.21542119    0.18100381   30
AREV 2014-05-21 2014-06-15   -0.01867734    0.17171349   26
AREV 2014-06-16 2014-07-21    1.35973927    0.15535235   25
AREV 2014-07-22 2014-08-13    0.04115536    0.14798273   23
AREV 2014-08-14 2016-01-07    1.43339059    0.04374061  479
AREV 2016-01-08 2016-01-28    4.06619048    0.21581956   21
AREV 2016-01-29 2016-03-30    2.19616629    0.13399926   60
AREV 2016-03-31 2016-11-12    1.28431410    0.05785372  226
AREV 2016-11-13 2016-12-25    3.91951180    0.19126695   42
AREV 2016-12-26 2017-02-02    0.39346068    0.17145327   36
AREV 2017-02-03 2017-09-11    1.17921736    0.06135649  196
ARTU 1999-08-09 2000-01-05    0.10283555    0.03068033  140
ARTU 2000-01-06 2000-01-30   -0.61520000    0.04992004   25
ARTU 2000-01-31 2002-04-13    0.29206929    0.01239503  752
ARTU 2002-04-14 2002-10-02    0.63036190    0.05120286  142
ARTU 2002-10-03 2003-12-11    0.22102048    0.01747443  407
ARTU 2003-12-12 2004-08-29    0.53421179    0.02199429  249
ARTU 2004-08-31 2005-01-07    0.06692337    0.03152445  121
ARTU 2005-01-08 2006-01-12    0.36653957    0.01885029  354
ARTU 2006-01-13 2006-02-16   -0.31725914    0.04091398   35
ARTU 2006-02-17 2008-11-03    0.49168472    0.01331587  824
ARTU 2008-11-04 2009-12-24    0.26177965    0.01735712  398
ARTU 2009-12-25 2010-02-21   -0.37791939    0.03210392   59
ARTU 2010-02-22 2010-12-04    0.44024359    0.02587810  263
ARTU 2010-12-05 2011-02-07   -0.30864322    0.03213630   65
ARTU 2011-02-08 2012-04-09    0.22139423    0.01767914  322
ARTU 2012-04-10 2013-01-27   -0.18108170    0.02425654  254
ARTU 2013-01-28 2013-03-19    0.50150054    0.03626261   48
ARTU 2013-03-20 2013-11-27    0.08670412    0.02988887  243
ARTU 2013-11-28 2014-02-26   -0.34562668    0.02678105   91
ARTU 2014-02-27 2017-01-04    0.00767145    0.01169352  980
ARTU 2017-01-05 2019-01-11    0.11139730    0.01370441  672
ARTU 2019-01-12 2019-02-20   -0.64393221    0.03908994   38
ARTU 2019-02-21 2021-01-09    0.15237891    0.01457635  646
ARTU 2021-01-10 2021-02-15    0.54892778    0.05086595   22
ARTU 2021-02-16 2022-04-27    0.08703317    0.02496041  258
ASC1 1996-05-02 1999-11-13   -0.53061091    0.03862669  537
ASC1 1999-11-14 2000-01-03   -0.88908324    0.11188064   43
ASC1 2000-01-04 2007-09-03   -0.55018489    0.02652096 1198
ASCG 2017-01-30 2020-03-05   -1.01013855    0.02200434 1122
ASCG 2020-03-06 2023-05-14   -1.35671278    0.02285770 1058
ASCG 2023-05-15 2023-12-12   -0.90745680    0.04927620  212
ASCG 2023-12-13 2024-01-15   -1.96039449    0.11638375   33
ASCG 2024-01-16 2024-11-23   -1.03212726    0.04241780  310
